TA_start,TA_end,TA_symptoms,TA_scores,TA_is_negated,TA_HPO_codes,jaccard_score
"['136', '153', '168', '244', '254', '272', '289', '339', '347', '425', '446', '473', '604']","['151', '165', '177', '252', '270', '283', '296', '346', '351', '434', '465', '479', '624']","['enlarged spleen', 'splenomegaly', 'Bone pain', 'Cachexia', 'loss of appetite', 'weight loss', 'fatigue', 'Fatigue', 'Gout', 'pneumonia', 'shortness of breath', 'anemia', 'subcutaneous nodules']","[0.93, 0.99, 0.87, 0.58, 1.0, 1.0, 1.0, 1.0, 0.94, 1.0, 1.0, 0.98, 0.78]","[False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001744', 'HP:0001744', 'HP:0002653', 'HP:0004326', 'HP:0004396', 'HP:0001824', 'HP:0012378', 'HP:0012378', 'HP:0001997', 'HP:0002090', 'HP:0002094', 'HP:0001903', 'HP:0001482']",0.08695652173913043
"['68', '100', '134', '233', '299', '390', '441', '514', '523', '578', '723']","['71', '103', '137', '244', '302', '408', '458', '522', '526', '581', '726']","['DM2', 'DM2', 'DM2', 'hypersomnia', 'DM2', 'insulin resistance', 'cortical cataract', 'cataract', 'DM2', 'DM2', 'DM2']","[1.0, 1.0, 1.0, 0.95, 1.0, 0.94, 0.92, 0.96, 1.0, 1.0, 1.0]","[False, False, False, False, False, False, False, False, False, False, True]","['HP:0005978', 'HP:0005978', 'HP:0005978', 'HP:0100786', 'HP:0005978', 'HP:0000855', 'HP:0100019', 'HP:0000518', 'HP:0005978', 'HP:0005978', 'HP:0005978']",0.021739130434782608
[],[],[],[],[],[],0.0
"['319', '406', '527', '698', '763', '915', '926', '967', '1056', '1068', '1204', '1226', '1279', '1321', '1363', '1374']","['335', '413', '557', '707', '774', '924', '945', '980', '1065', '1079', '1224', '1240', '1293', '1361', '1367', '1391']","['patellar aplasia', 'luxated', 'Subluxation of the radial head', 'Exostoses', 'iliac horns', 'scoliosis', 'scapular hypoplasia', 'cervical ribs', 'nephritis', 'Proteinuria', 'protein in the urine', 'kidney failure', 'Hypothyroidism', 'attention deficit hyperactivity disorder', 'ADHD', 'thin tooth enamel']","[0.98, 0.75, 1.0, 0.82, 0.81, 0.57, 0.64, 0.69, 0.91, 0.76, 0.63, 0.93, 0.99, 0.99, 0.99, 0.94]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0006443', 'HP:0001373', 'HP:0003048', 'HP:0100777', 'HP:0009780', 'HP:0002650', 'HP:0000882', 'HP:0000891', 'HP:0000123', 'HP:0000093', 'HP:0000093', 'HP:0000083', 'HP:0000821', 'HP:0007018', 'HP:0007018', 'HP:0006297']",0.09722222222222222
"['108', '118', '181', '225', '362', '552', '683', '694', '1047', '1056', '1062', '1076', '1179', '1200', '1239', '1322']","['114', '125', '187', '245', '389', '561', '690', '707', '1054', '1060', '1074', '1095', '1198', '1209', '1256', '1331']","['tender', 'painful', 'cancer', 'lymph nodes to swell', 'Swelling of the lymph nodes', 'headaches', 'blurred', 'double vision', 'trismus', 'pain', 'otitis media', 'nasal regurgitation', 'cranial nerve palsy', 'paralysis', 'nasal obstruction', 'bone pain']","[0.99, 0.99, 0.97, 0.9, 0.81, 1.0, 1.0, 1.0, 0.99, 1.0, 0.94, 0.92, 0.98, 0.97, 0.92, 0.86]","[True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0025283', 'HP:0012531', 'HP:0002664', 'HP:0002716', 'HP:0002716', 'HP:0002315', 'HP:0000622', 'HP:0000651', 'HP:0000211', 'HP:0012531', 'HP:0000388', 'HP:0011469', 'HP:0006824', 'HP:0003470', 'HP:0001742', 'HP:0002653']",0.0
"['460', '539', '594', '785', '850', '1196', '1265']","['480', '557', '603', '799', '865', '1219', '1284']","['respiratory problems', 'speech impediments', 'scoliosis', 'muscle fatigue', 'elongated faces', 'Gastroesophageal reflux', 'Heart abnormalities']","[0.84, 0.82, 0.98, 0.88, 0.98, 0.93, 0.59]","[False, False, False, False, False, False, False]","['HP:0002795', 'HP:0002167', 'HP:0002650', 'HP:0003750', 'HP:0000276', 'HP:0002020', 'HP:0001627']",0.0
"['460', '539', '594', '785', '850', '1196', '1265']","['480', '557', '603', '799', '865', '1219', '1284']","['respiratory problems', 'speech impediments', 'scoliosis', 'muscle fatigue', 'elongated faces', 'Gastroesophageal reflux', 'Heart abnormalities']","[0.84, 0.82, 0.98, 0.88, 0.98, 0.93, 0.59]","[False, False, False, False, False, False, False]","['HP:0002795', 'HP:0002167', 'HP:0002650', 'HP:0003750', 'HP:0000276', 'HP:0002020', 'HP:0001627']",0.0
"['47', '76', '86', '100', '237', '364', '403', '434', '742', '1238']","['64', '84', '90', '111', '248', '371', '408', '451', '758', '1245']","['skin inflammation', 'pruritus', 'itch', 'dehydration', 'bamboo hair', 'allergy', 'scaly', 'atopic dermatitis', 'immunodeficiency', 'healthy']","[0.82, 0.73, 1.0, 0.87, 0.9, 0.99, 0.87, 1.0, 0.99, 0.66]","[False, False, False, False, False, False, False, False, False, True]","['HP:0011123', 'HP:0000989', 'HP:0000989', 'HP:0001944', 'HP:0009886', 'HP:0012393', 'HP:0040189', 'HP:0001047', 'HP:0002721', 'HP:0032322']",0.038461538461538464
"['22', '81', '90', '108', '119', '230', '266', '282', '311', '333', '475', '484', '495', '624', '636', '643', '753', '826', '938', '988', '1394', '1465', '1484', '1550', '1610']","['35', '88', '106', '113', '129', '235', '278', '287', '329', '338', '479', '491', '500', '630', '642', '656', '766', '839', '944', '1001', '1402', '1482', '1498', '1556', '1622']","['neuroblastoma', 'Fatigue', 'loss of appetite', 'fever', 'joint pain', 'tumor', 'constipation', 'tumor', 'breathing problems', 'tumor', 'pain', 'limping', 'tumor', 'pallor', 'anemia', 'Neuroblastoma', 'neuroblastoma', 'neuroblastoma', 'tumors', 'Neuroblastoma', 'diarrhea', ""Horner's syndrome"", 'cervical tumor', 'ataxia', 'hypertension']","[1.0, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.96, 1.0, 0.98, 0.97, 1.0, 1.0, 1.0, 0.96, 1.0, 1.0, 0.95, 0.99, 0.87, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0003006', 'HP:0012378', 'HP:0004396', 'HP:0001945', 'HP:0002829', 'HP:0002664', 'HP:0002019', 'HP:0002664', 'HP:0002795', 'HP:0002664', 'HP:0012531', 'HP:0031955', 'HP:0002664', 'HP:0000980', 'HP:0001903', 'HP:0003006', 'HP:0003006', 'HP:0003006', 'HP:0002664', 'HP:0003006', 'HP:0002014', 'HP:0002277', 'HP:0032241', 'HP:0010867', 'HP:0000822']",0.0
"['224', '295', '341', '353', '419', '447', '473', '502', '518', '530', '722', '1053', '1245']","['232', '302', '350', '363', '427', '453', '481', '510', '529', '550', '737', '1076', '1254']","['dystonia', 'jerking', 'dysphagia', 'dysarthria', 'rigidity', 'tremor', 'dementia', 'seizures', 'toe walking', 'retinitis pigmentosa', 'night blindness', 'behavioral disturbances', 'pneumonia']","[1.0, 0.9, 1.0, 0.86, 0.98, 0.95, 0.98, 1.0, 0.62, 1.0, 1.0, 0.61, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0001332', 'HP:0001336', 'HP:0002015', 'HP:0001260', 'HP:0002063', 'HP:0001337', 'HP:0000726', 'HP:0001250', 'HP:0040083', 'HP:0000510', 'HP:0000662', 'HP:0000708', 'HP:0002090']",0.12307692307692308
"['448', '508', '525', '639', '860', '914']","['454', '517', '538', '652', '873', '920']","['tumors', 'blindness', 'Lisch Nodules', 'Neurofibromas', 'Neurofibromas', 'cancer']","[0.95, 0.68, 0.71, 0.99, 0.99, 0.99]","[False, False, False, False, False, False]","['HP:0002664', 'HP:0000618', 'HP:0009737', 'HP:0001067', 'HP:0001067', 'HP:0002664']",0.034482758620689655
"['158', '296', '377', '414', '434', '448', '475']","['169', '307', '387', '432', '446', '457', '490']","['weight gain', 'weight gain', 'wrist-drop', 'undescended testes', 'low-set ears', 'hypotonia', 'low muscle tone']","[0.86, 0.86, 0.92, 0.9, 0.96, 0.94, 0.99]","[False, False, False, False, False, False, False]","['HP:0004324', 'HP:0004324', 'HP:0031189', 'HP:0000028', 'HP:0000369', 'HP:0001252', 'HP:0001252']",0.0
"['70', '200', '280', '298']","['88', '215', '294', '317']","['difficulty running', 'rimmed vacuoles', 'senile plaques', ""Alzheimer's disease""]","[0.96, 0.87, 1.0, 0.99]","[False, False, False, False]","['HP:0009046', 'HP:0003805', 'HP:0100256', 'HP:0002511']",0.02702702702702703
"['38', '74', '127', '172', '189', '203', '220', '234', '256', '341', '437', '454', '468', '486']","['55', '91', '141', '187', '201', '217', '232', '249', '276', '356', '452', '466', '480', '501']","['visual impairment', 'corneal opacities', 'kidney failure', 'atherosclerosis', 'hepatomegaly', 'enlarged liver', 'splenomegaly', 'enlarged spleen', 'enlarged lymph nodes', 'impaired vision', 'atherosclerosis', 'hepatomegaly', 'splenomegaly', 'lymphadenopathy']","[1.0, 0.7, 1.0, 0.96, 0.78, 0.93, 0.91, 0.9, 0.89, 0.94, 0.96, 0.78, 0.91, 0.97]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0000505', 'HP:0007957', 'HP:0000083', 'HP:0002621', 'HP:0002240', 'HP:0002240', 'HP:0001744', 'HP:0001744', 'HP:0002716', 'HP:0000505', 'HP:0002621', 'HP:0002240', 'HP:0001744', 'HP:0002716']",0.07142857142857142
['288'],['311'],['radial head dislocation'],[0.81],[False],['HP:0003083'],0.0
[],[],[],[],[],[],0.0
"['109', '139', '164', '201', '290', '307', '514', '651', '674', '735', '743']","['120', '152', '191', '210', '302', '315', '538', '672', '693', '741', '761']","['small teeth', 'dental caries', 'underdeveloped tooth enamel', 'thin nose', 'Iris atrophy', 'glaucoma', 'Neurologic abnormalities', 'abnormal white matter', 'conductive deafness', 'ataxia', 'spastic paraplegia']","[0.76, 0.81, 0.86, 0.81, 0.83, 1.0, 0.83, 0.78, 0.97, 0.68, 0.92]","[False, False, False, False, False, False, False, False, False, False, False]","['HP:0000691', 'HP:0000670', 'HP:0006297', 'HP:0000460', 'HP:0001089', 'HP:0000501', 'HP:0000707', 'HP:0002500', 'HP:0000405', 'HP:0010867', 'HP:0001258']",0.05128205128205128
"['176', '449']","['185', '467']","['pneumonia', 'muscular dystrophy']","[1.0, 0.95]","[False, False]","['HP:0002090', 'HP:0003560']",0.0
"['67', '212', '281', '297', '323', '346', '389', '476', '615', '659', '687', '757', '1117', '1144', '1170', '1256', '1277', '1312', '1318', '1348', '1354', '1384', '1397', '1422', '1455', '1505', '1516', '1540', '1574', '1590']","['91', '226', '295', '307', '344', '361', '406', '492', '624', '676', '697', '783', '1142', '1164', '1195', '1275', '1310', '1315', '1346', '1351', '1382', '1390', '1420', '1427', '1471', '1515', '1530', '1558', '1584', '1606']","['postnatal growth failure', 'prominent eyes', 'hooded eyelids', 'large ears', 'hypoplastic alae nasi', 'short columella', 'microretrognathia', 'broad great toes', 'fine hair', 'cardiogenic shock', 'arrhythmia', 'heart rhythm abnormalities', 'ventricular septal defect', 'atrial septal defect', 'pulmonary artery stenosis', 'torsades de pointes', 'premature ventricular contraction', 'PVC', 'premature atrial contraction', 'PAC', 'supraventricular tachycardia', 'SVtach', 'ventricular tachycardia', 'Vtach', 'inguinal hernias', 'unilateral', 'cryptorchidism', 'neonatal hypotonia', 'hypertonia', 'cerebral atrophy']","[0.87, 0.98, 0.95, 0.97, 0.92, 0.99, 0.93, 0.98, 0.97, 0.99, 0.92, 0.65, 0.83, 0.85, 0.97, 0.85, 1.0, 1.0, 0.6, 0.6, 0.89, 0.89, 0.87, 0.87, 1.0, 0.57, 1.0, 0.97, 1.0, 0.88]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0008897', 'HP:0000520', 'HP:0030820', 'HP:0000400', 'HP:0000430', 'HP:0002000', 'HP:0000308', 'HP:0010055', 'HP:0002213', 'HP:0030149', 'HP:0011675', 'HP:0011675', 'HP:0001629', 'HP:0001631', 'HP:0004415', 'HP:0001664', 'HP:0006682', 'HP:0006682', 'HP:0006699', 'HP:0006699', 'HP:0004755', 'HP:0004755', 'HP:0004756', 'HP:0004756', 'HP:0000023', 'HP:0012833', 'HP:0000028', 'HP:0001319', 'HP:0001276', 'HP:0002059']",0.2876712328767123
"['288', '408', '475', '513', '546', '583', '593']","['297', '432', '487', '525', '565', '591', '607']","['periphery', 'inflammation of the skin', 'erythroderma', 'eosinophilia', 'swollen lymph nodes', 'diarrhea', 'enlarged liver']","[0.82, 0.82, 1.0, 0.95, 0.98, 1.0, 0.97]","[False, False, False, False, False, False, False]","['HP:0030646', 'HP:0011123', 'HP:0001019', 'HP:0001880', 'HP:0002716', 'HP:0002014', 'HP:0002240']",0.125
[],[],[],[],[],[],0.0
"['290', '414', '511', '888', '1024', '1035', '1043', '1053', '1084', '1210', '1372', '1430', '1557']","['299', '422', '515', '902', '1033', '1041', '1051', '1061', '1092', '1227', '1386', '1438', '1571']","['lethargic', 'seizures', 'coma', 'hyperammonemia', 'headaches', 'nausea', 'vomiting', 'delirium', 'seizures', 'protein avoidance', 'hyperammonemia', 'seizures', 'hyperammonemia']","[1.0, 0.99, 1.0, 0.95, 1.0, 1.0, 1.0, 1.0, 0.99, 0.93, 0.95, 0.99, 0.95]","[False, False, True, False, False, False, False, False, False, False, False, False, False]","['HP:0001254', 'HP:0001250', 'HP:0001259', 'HP:0001987', 'HP:0002315', 'HP:0002018', 'HP:0002013', 'HP:0031258', 'HP:0001250', 'HP:0002038', 'HP:0001987', 'HP:0001250', 'HP:0001987']",0.23076923076923078
[],[],[],[],[],[],0.0
"['32', '206', '269', '348', '513']","['36', '210', '274', '356', '519']","['pain', 'pain', 'tumor', 'fracture', 'tumors']","[0.99, 0.99, 1.0, 0.96, 0.97]","[False, False, False, False, False]","['HP:0012531', 'HP:0012531', 'HP:0002664', 'HP:0020110', 'HP:0002664']",0.05555555555555555
"['130', '138', '159', '208', '221', '295', '305', '315', '329', '353', '491', '512', '585']","['136', '146', '170', '219', '232', '303', '313', '327', '351', '369', '510', '528', '596']","['nausea', 'diarrhea', 'weight gain', 'weight gain', 'weight gain', 'vomiting', 'diarrhea', 'darker urine', 'decreased urine output', 'excessive thirst', 'shortness of breath', 'pleural effusion', 'chest pains']","[1.0, 1.0, 0.99, 0.99, 0.99, 1.0, 1.0, 0.99, 0.99, 0.98, 1.0, 0.95, 1.0]","[False, False, False, False, False, False, False, False, False, False, False, False, False]","['HP:0002018', 'HP:0002014', 'HP:0004324', 'HP:0004324', 'HP:0004324', 'HP:0002013', 'HP:0002014', 'HP:0040319', 'HP:0011037', 'HP:0001959', 'HP:0002094', 'HP:0002202', 'HP:0100749']",0.07692307692307693
"['381', '413', '437', '496', '563', '572', '583']","['395', '436', '462', '514', '571', '582', '599']","['leukokeratosis', 'steatocystoma multiplex', 'Follicular hyperkeratosis', 'Excessive sweating', 'Ear pain', 'Hoarseness', 'Angular chelitis']","[1.0, 0.71, 1.0, 0.83, 0.92, 1.0, 0.99]","[False, False, False, False, False, False, False]","['HP:0002745', 'HP:0012035', 'HP:0007502', 'HP:0000975', 'HP:0030766', 'HP:0001609', 'HP:0030318']",0.16666666666666666
"['309', '379', '565', '606', '728', '868']","['318', '388', '580', '615', '756', '879']","['bone pain', 'arthritis', 'frontal bossing', 'headaches', 'compression of the nerves in', 'vision loss']","[0.97, 0.99, 0.98, 1.0, 0.69, 0.96]","[False, False, False, False, False, False]","['HP:0002653', 'HP:0001369', 'HP:0002007', 'HP:0002315', 'HP:0030430', 'HP:0000572']",0.047619047619047616
"['6', '504', '567', '675', '726', '748', '922', '1011', '1059', '1174', '1255', '1441', '1466', '1546', '1682', '1759', '1805', '1862', '1984', '2026', '2231']","['23', '529', '571', '679', '731', '752', '939', '1015', '1073', '1178', '1259', '1452', '1482', '1551', '1688', '1770', '1817', '1887', '2001', '2032', '2256']","['pancreatic cancer', 'pancreatic adenocarcinoma', 'Pain', 'pain', 'tumor', 'pain', 'pancreatic cancer', 'pain', 'abdominal pain', 'pain', 'pain', 'weight loss', 'loss of appetite', 'tumor', 'nausea', 'fatty feces', 'Constipation', 'pancreatic adenocarcinoma', 'pancreatic cancer', 'cancer', 'pancreatic adenocarcinoma']","[1.0, 1.0, 0.98, 1.0, 0.91, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94, 0.99, 0.91, 1.0, 0.98, 0.97, 1.0, 1.0, 0.99, 1.0]","[False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False]","['HP:0002894', 'HP:0006725', 'HP:0012531', 'HP:0012531', 'HP:0002664', 'HP:0012531', 'HP:0002894', 'HP:0012531', 'HP:0002027', 'HP:0012531', 'HP:0012531', 'HP:0001824', 'HP:0004396', 'HP:0002664', 'HP:0002018', 'HP:0002570', 'HP:0002019', 'HP:0006725', 'HP:0002894', 'HP:0002664', 'HP:0006725']",0.16129032258064516
"['6', '504', '567', '675', '726', '748', '922', '1011', '1059', '1174', '1255', '1441', '1466', '1546', '1682', '1759', '1805', '1862', '1984', '2026', '2231']","['23', '529', '571', '679', '731', '752', '939', '1015', '1073', '1178', '1259', '1452', '1482', '1551', '1688', '1770', '1817', '1887', '2001', '2032', '2256']","['pancreatic cancer', 'pancreatic adenocarcinoma', 'Pain', 'pain', 'tumor', 'pain', 'pancreatic cancer', 'pain', 'abdominal pain', 'pain', 'pain', 'weight loss', 'loss of appetite', 'tumor', 'nausea', 'fatty feces', 'Constipation', 'pancreatic adenocarcinoma', 'pancreatic cancer', 'cancer', 'pancreatic adenocarcinoma']","[1.0, 1.0, 0.98, 1.0, 0.91, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.94, 0.99, 0.91, 1.0, 0.98, 0.97, 1.0, 1.0, 0.99, 1.0]","[False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False]","['HP:0002894', 'HP:0006725', 'HP:0012531', 'HP:0012531', 'HP:0002664', 'HP:0012531', 'HP:0002894', 'HP:0012531', 'HP:0002027', 'HP:0012531', 'HP:0012531', 'HP:0001824', 'HP:0004396', 'HP:0002664', 'HP:0002018', 'HP:0002570', 'HP:0002019', 'HP:0006725', 'HP:0002894', 'HP:0002664', 'HP:0006725']",0.1
"['31', '90', '401']","['47', '106', '409']","['muscle stiffness', 'muscle stiffness', 'myotonia']","[0.93, 0.93, 0.69]","[False, False, False]","['HP:0003552', 'HP:0003552', 'HP:0002486']",0.08695652173913043
['44'],['57'],['hypercalcemia'],[0.98],[False],['HP:0003072'],0.02564102564102564
"['150', '340', '455', '577', '651', '750', '1188', '1210', '1302', '1331', '1343', '1441', '1577', '1738', '1852', '2245', '2489', '2570', '2610', '2644', '2713', '2729', '2755', '2768', '2778', '2841', '3011', '3039', '3254', '3299', '3368', '3635', '3645', '3694', '3738', '3754', '3764', '3774']","['173', '356', '469', '586', '673', '773', '1205', '1223', '1329', '1338', '1356', '1464', '1600', '1742', '1875', '2269', '2506', '2584', '2642', '2670', '2727', '2753', '2763', '2776', '2795', '2873', '3037', '3053', '3266', '3313', '3392', '3643', '3653', '3719', '3749', '3763', '3772', '3790']","['capillary malformations', 'port-wine stains', 'nevus flammeus', 'overgrown', 'arteriovenous fistulas', 'capillary malformations', 'abnormal bleeding', 'heart failure', 'decreased in blood pressure', 'fatigue', 'heart failure', 'capillary malformations', 'capillary malformations', 'arms', 'capillary malformations', 'phenotypic abnormalities', 'abnormal bleeding', 'nevus flammeus', 'peripheral arteriovenous fistula', 'telangiectasia of the skin', 'varicose veins', 'congestive heart failure', 'glaucoma', 'headache', 'Abnormal bleeding', 'Peripheral arteriovenous fistula', 'Telangiectasia of the skin', 'Telangiectasia', 'spider veins', 'telangiectases', 'Congestive heart failure', 'Glaucoma', 'Glaucoma', 'damage to the optic nerve', 'vision loss', 'blindness', 'Headache', 'pain in the head']","[1.0, 0.91, 0.91, 0.95, 0.93, 1.0, 1.0, 0.97, 0.81, 0.97, 0.97, 1.0, 1.0, 0.95, 1.0, 0.56, 1.0, 0.91, 0.97, 0.91, 0.97, 1.0, 1.0, 0.99, 1.0, 0.59, 0.98, 0.99, 0.61, 1.0, 1.0, 1.0, 1.0, 0.56, 0.85, 0.66, 0.98, 0.77]","[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, True, True, True, True]","['HP:0025104', 'HP:0001052', 'HP:0001052', 'HP:0001548', 'HP:0004947', 'HP:0025104', 'HP:0001892', 'HP:0001635', 'HP:0002615', 'HP:0012378', 'HP:0001635', 'HP:0025104', 'HP:0025104', 'HP:0006779', 'HP:0025104', 'HP:0000118', 'HP:0001892', 'HP:0001052', 'HP:0100784', 'HP:0100585', 'HP:0002619', 'HP:0001635', 'HP:0000501', 'HP:0002315', 'HP:0001892', 'HP:0100784', 'HP:0100585', 'HP:0001009', 'HP:0001009', 'HP:0001009', 'HP:0001635', 'HP:0000501', 'HP:0000501', 'HP:0001138', 'HP:0000572', 'HP:0000618', 'HP:0002315', 'HP:0002315']",0.391304347826087
